id,source,name,card_type,element,set,set_label,collector,culture,initiative,life,speed,experience,damage,hands,salary,grid_raw,flavor,illustrator,background,parse_confidence,traits,abilities,grid,tags,needs_review,raw_source_text
s7-033,spreadsheet-2007,Xifos,weapon,unknown,7,,033,Greek,3,,,,2,1,,+1 +1 -1 ▲,"A straight, double-edged, single-handed sword, Greek warriors used the xiphos as a stabbing weapon after they had thrown or broken their spear.",John Donahue,,clean,"[""Sword""]","[{""name"": ""Epikindinos Eligmos"", ""type"": ""static"", ""text"": ""When you attack with this weapon, if you are in the defender's attack grid, the attack deals +1 damage.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+1"", ""2B"": ""+1"", ""2C"": ""-1"", ""3A"": null, ""3B"": ""marker"", ""3C"": null, ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Epikindinos Eligmos: When you attack with this weapon, if you are in the defender's attack grid, the attack deals +1 damage."
s7-034,spreadsheet-2007,Spartiatiko Polemiko Kranos,armor,unknown,7,,034,Greek,2,,,,,0,,,"The Spartan helm grew out of pure functionality, eventually evolving into the familiar hoplite helm that has become one of the hallmarks of ancient Greek armor.",John Donahue,,clean,"[""Head""]","[{""name"": ""Exagriomenos"", ""type"": ""static"", ""text"": ""Once each round, after you are hit by an attack that does more than its base damage, the attacker gets -1 speed on their next turn.""}, {""name"": ""Gialismeno"", ""type"": ""reveal"", ""text"": ""Gain +2 experience.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": true, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": true, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Exagriomenos: Once each round, after you are hit by an attack that does more than its base damage, the attacker gets -1 speed on their next turn.
Gialismeno - Reveal: Gain +2 experience."
s7-035-1,spreadsheet-2007,Orgi Tou Posidona,special,unknown,7,,035,Greek,8,,,,,0,,,"When Laocoon warned the Trojans about accepting the Trojan Horse, Poseidon, who had sided with the Greeks in the war, sent sea serpents to devour him and his sons.",John Donahue,,partial,"[""Ability""]","[{""name"": ""Thalassia Erpeta"", ""type"": ""reveal"", ""text"": ""Your first attack this round deals +1 damage for each water card in play. Your attack rolls this round cannot be modified by card abilities.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": true, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]",Thalassia Erpeta - Reveal: Your first attack this round deals +1 damage for each water card in play. Your attack rolls this round cannot be modified by card abilities. 
s7-035-2,spreadsheet-2007,Orgi Tou Posidona,special,unknown,7,,035,Greek,8,,,,,0,,,"When Laocoon warned the Trojans about accepting the Trojan Horse, Poseidon, who had sided with the Greeks in the war, sent sea serpents to devour him and his sons.",John Donahue,,partial,"[""Mystic""]","[{""name"": ""Thalassia Erpeta"", ""type"": ""reveal"", ""text"": ""Your first attack this round deals +1 damage for each water card in play. Your attack rolls this round cannot be modified by card abilities.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": true, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]",Thalassia Erpeta - Reveal: Your first attack this round deals +1 damage for each water card in play. Your attack rolls this round cannot be modified by card abilities. 
s7-036,spreadsheet-2007,Odysseus,warrior,Wood,7,,036,Greek,,7,3,9,1,0,20,+1 +0 ▲,"Odysseus was famed for his cunning and ingenuity. It was he who devised the stratagem of the Trojan Horse, which ultimately led to the fall of Troy.",Thomas Denmark,"Odysseus was the King of Ithaca, and the most resourceful and influential of the Greek kings in the Iliad. Throughout the Trojan War, Odysseus distinguished himself as a most cunning and capable leader. He restored morale to the Greeks when they were tested. He stole the Palladium from Troy. He aided Diomedes in slaying many Trojans during night fighting. But most famously of all, it was Odysseus who devised the Trojan Horse, the deception that led to the downfall of Troy. Odysseus is also famous as the central figure in Homer’s Odyssey, the epic telling of Odysseus’ twenty-year long journey. 

Use Odysseus, King of Ithaca, to strike from quarters that will leave your opponent unprepared and vulnerable, and show that pure force isn’t the only path to victory in the Anachronism arena.",clean,"[""Male""]","[{""name"": ""Diasimos Toxotis"", ""type"": ""action"", ""text"": ""Make an attack with a ranged weapon, if possible.""}, {""name"": ""Efstoxia"", ""type"": ""static"", ""text"": ""When you attack with a ranged weapon, you may roll three dice and choose which two to use. If you do, the attack can not deal more than its base damage.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+1"", ""2B"": ""+0"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": null, ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": true, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": true, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Diasimos Toxotis - 2 Actions: Make an attack with a ranged weapon, if possible.
Efstoxia: When you attack with a ranged weapon, you may roll three dice and choose which two to use. If you do, the attack can not deal more than its base damage. "
s7-037-1,spreadsheet-2007,Athina,inspiration,Metal,7,,037,Greek,3,,,,,,,,"The virgin goddess of wisdom, strategy, and war, Athena was the patron deity of Athens. She was attended by Nike, the goddess of victory, and the Parthenon was her greatest shrine.",Thomas Denmark,,partial,"[""Deity""]","[{""name"": ""Evlogimeni Stratigiki"", ""type"": ""static"", ""text"": ""At the end of each opponent's turn, if you won initiative that round, you may take one action. If you attack with this action, the attack deals +1 damage.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": true, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": true, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": true, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Evlogimeni Stratigiki: At the end of each opponent's turn, if you won initiative that round, you may take one action. If you attack with this action, the attack deals +1 damage."
s7-037-2,spreadsheet-2007,Athina,inspiration,Metal,7,,037,Greek,3,,,,,,,,"The virgin goddess of wisdom, strategy, and war, Athena was the patron deity of Athens. She was attended by Nike, the goddess of victory, and the Parthenon was her greatest shrine.",Thomas Denmark,,partial,"[""Female""]","[{""name"": ""Evlogimeni Stratigiki"", ""type"": ""static"", ""text"": ""At the end of each opponent's turn, if you won initiative that round, you may take one action. If you attack with this action, the attack deals +1 damage.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": true, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": true, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": true, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Evlogimeni Stratigiki: At the end of each opponent's turn, if you won initiative that round, you may take one action. If you attack with this action, the attack deals +1 damage."
s7-038,spreadsheet-2007,Toxou Tou Odissea,weapon,unknown,7,,038,Greek,7,,,,2,2,,+1 -1 +1 ▲,"Given to him by Iphitos to make up for sheep that were stolen from Ithaca, Odysseus was the only man who could string this mighty black bow.",Thomas Denmark,,partial,"[""Ranged""]","[{""name"": ""Kathodigoumenos apo tin Athina"", ""type"": ""static"", ""text"": ""After you miss an attack with this weapon, your attack rolls gain +1 for the rest of the game.""}]","{""1A"": ""+1"", ""1B"": ""-1"", ""1C"": ""+1"", ""2A"": null, ""2B"": null, ""2C"": null, ""3A"": null, ""3B"": null, ""3C"": null, ""4A"": null, ""4B"": ""marker"", ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": true, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""grid_marker_anomaly""]","Kathodigoumenos apo tin Athina: After you miss an attack with this weapon, your attack rolls gain +1 for the rest of the game."
s7-039,spreadsheet-2007,Magiko Votani,armor,unknown,7,,039,Greek,7,,,,,0,,,"When Circe turned Odysseus' men into swine, Hermes gave him a sprig of moly, to protect him against Circe's powers, and allow him to broker his men's release.",Thomas Denmark,,clean,"[""Item""]","[{""name"": ""Ieri Prostasia"", ""type"": ""static"", ""text"": ""Attack rolls against you cannot gain bonuses from non-weapon cards. Attacks against you cannot gain damage bonuses from support cards.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": true, ""damage_reduction"": true, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],Ieri Prostasia: Attack rolls against you cannot gain bonuses from non-weapon cards. Attacks against you cannot gain damage bonuses from support cards.
s7-040,spreadsheet-2007,Dourios Ippos,special,unknown,7,,040,Greek,2,,,,,0,,,"Equo ne credite, Teucri. Quidquid id est, timeo Danaos et dona ferentes."" - Laocoon. Virgil, Aeneid, bk. II",Thomas Denmark,,clean,"[""Item""]","[{""name"": ""Pseftiko Doro"", ""type"": ""static"", ""text"": ""At the end of each round, if you hit an opponent with a basic attack that round, your basic attacks deal +1 damage for the rest of this game.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Pseftiko Doro: At the end of each round, if you hit an opponent with a basic attack that round, your basic attacks deal +1 damage for the rest of this game."
s7-041,spreadsheet-2007,Ajax,warrior,Earth,7,,041,Greek,,10,3,3,1,0,17,+1 +1 -1 -1 ▲ -2,"""Aias, son of Telamon, and Bulwark of the Achaeans, was first to break a battalion of Trojans, and to bring a light of deliverance to his comrades."" - Homer, Iliad 6.5",Mark Poole,"Aias was the King of Salamis, and a man of immense size and strength. Trained by the centaur Chiron, Telamonian Aias was considered the most valuable warrior in the Greek army at Troy. Called “The Bulwark of the Achaeans,” he was utterly resolute and unwavering, unlike the temperamental Achilles, who was the only man to exceed Aias’ skill at arms. Aias duelled the Trojan hero, Hector, with both men fighting each other to a standstill. They parted friends, having exchanged gifts. Throughout the Iliad, Aias is the only major warrior not to receive aid from the gods, or to be wounded. As such, he stands as an example of determination, perseverance, and spirit. 

Use Talmonian Aias, the Bulwark of the Achaeans, to dominate the Anachronism arena through strength and skill, a rock against which your foes can rain but pitiful blows.",clean,"[""Male""]","[{""name"": ""Avoithitos"", ""type"": ""static"", ""text"": ""You cannot gain life from your card abilities. You cannot use abilities on deity cards.""}, {""name"": ""Sinthlipsi"", ""type"": ""static"", ""text"": ""When you hit, if any of the dice of the attack roll are a 1, deal 1 damage to the attacker and defender.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+1"", ""2B"": ""+1"", ""2C"": ""-1"", ""3A"": ""-1"", ""3B"": ""marker"", ""3C"": null, ""4A"": ""-2"", ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": true, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Avoithitos: You cannot gain life from your card abilities. You cannot use abilities on deity cards. 
Sinthlipsi: When you hit, if any of the dice of the attack roll are a 1, deal 1 damage to the attacker and defender."
s7-042-1,spreadsheet-2007,Chiron,inspiration,Earth,7,,042,Greek,4,,,,,,,,"An astrologer, a healer, and an oracle, Chiron taught Achilles, Aias, Herakles, Jason, and Theseus. He was gifted with being able to uncover his students' highest potential.",Mark Poole,,partial,"[""Male""]","[{""name"": ""Didaskalia"", ""type"": ""reveal"", ""text"": ""For this round, your attack and defense rolls against each opponent gain +1 for each of that opponent's support cards with higher initiative than your experience. This round, your defense rolls cannot gain bonuses from other card abilities.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": true, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": true, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Didaskalia - Reveal: For this round, your attack and defense rolls against each opponent gain +1 for each of that opponent's support cards with higher initiative than your experience. This round, your defense rolls cannot gain bonuses from other card abilities."
s7-042-2,spreadsheet-2007,Chiron,inspiration,Earth,7,,042,Greek,4,,,,,,,,"An astrologer, a healer, and an oracle, Chiron taught Achilles, Aias, Herakles, Jason, and Theseus. He was gifted with being able to uncover his students' highest potential.",Mark Poole,,partial,"[""Cavalry""]","[{""name"": ""Didaskalia"", ""type"": ""reveal"", ""text"": ""For this round, your attack and defense rolls against each opponent gain +1 for each of that opponent's support cards with higher initiative than your experience. This round, your defense rolls cannot gain bonuses from other card abilities.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": true, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": true, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Didaskalia - Reveal: For this round, your attack and defense rolls against each opponent gain +1 for each of that opponent's support cards with higher initiative than your experience. This round, your defense rolls cannot gain bonuses from other card abilities."
s7-043,spreadsheet-2007,Petrini Maza,weapon,unknown,7,,043,Greek,5,,,,0,0,,▲,"When Hector attacked the Greek camp, Aias hurled a mass of stone at him, wounding him grievously. But for the intervention of Apollo, Hector would have died during this battle.",Mark Poole,,clean,"[""Bludgeon""]","[{""name"": ""Terastia Plaka"", ""type"": ""reveal"", ""text"": ""Place this card in an unoccupied space in the arena.""}, {""name"": ""Ektoksefsi"", ""type"": ""action"", ""text"": ""Once each round, if you are adjacent to this card, make an attack with this weapon at +0 against any opponent. This attack has a base damage of 4 and cannot deal more than 4 damage. The defender then moves this card to a space adjacent to them.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": null, ""2B"": null, ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": null, ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": true, ""action"": true, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": true, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Terastia Plaka - Reveal: Place this card in an unoccupied space in the arena.
Ektoksefsi - Action: Once each round, if you are adjacent to this card, make an attack with this weapon at +0 against any opponent. This attack has a base damage of 4 and cannot deal more than 4 damage. The defender then moves this card to a space adjacent to them. "
s7-044,spreadsheet-2007,Megali Aspida,armor,unknown,7,,044,Greek,1,,,,,1,,,"""So Aias drew near, bearing his shield that was like a city wall: a shield of bronze with sevenfold bull's-hide."" - Homer, Iliad, 7.215",Mark Poole,,clean,"[""Shield""]","[{""name"": ""Adiatritos"", ""type"": ""static"", ""text"": ""When you are attacked by an opposing warrior who is in any space of any of your attack grids, You may choose for the attack to be made at the corresponding modifier in your attack grid.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": true, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Adiatritos: When you are attacked by an opposing warrior who is in any space of any of your attack grids, You may choose for the attack to be made at the corresponding modifier in your attack grid."
